FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingDate/_xsi:nil,Geocode/Longitude,Geocode/Latitude
1294097,78919,Short & Sweet,Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,41 Mill Lane,West Derby,Liverpool,Liverpool,L12 7HZ,TRUE,-2.9109077,53.4305684
1094231,PI/000274510,Stonedale Lodge Nursing Home,Hospitals/Childcare/Caring Premises,5,5,fhrs_5_en-GB,10/02/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,5,FHRS,FALSE,200 Stonedale Crescent,,Liverpool,Liverpool,L11 9DJ,,-2.9108846,53.4542427
496605,PI/000079781,Corinthian County Primary School,School/college/university,7845,5,fhrs_5_en-GB,11/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,Corinthian Community Primary School Inigo Road,,Liverpool,Liverpool,L13 6SH,,-2.910866976,53.42028427
496465,PI/000059372,Boozebusters,Retailers - other,4613,5,fhrs_5_en-GB,14/08/2015,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"Off Licence, 63 - 65 Garston Old Road",,Liverpool,Liverpool,,,-2.91084,53.36005
496728,PI/000095427,Farmfoods,Retailers - other,4613,5,fhrs_5_en-GB,02/03/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,Farmfoods Lower House Lane,,Liverpool,Liverpool,L11 2SF,,-2.91078496,53.44815826
1016346,PI/000271941,The Western Approaches,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,30/10/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,169 Lower House Lane,,Liverpool,Liverpool,L11 2SF,,-2.91078496,53.44815826
496548,PI/000072773,Denehurst Day Nursery,Hospitals/Childcare/Caring Premises,5,5,fhrs_5_en-GB,04/01/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,2A Haymans Green,,Liverpool,Liverpool,L12 7JG,,-2.9107789,53.4316998
1243522,1977,Best One,Retailers - other,4613,5,fhrs_5_en-GB,04/02/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,0,0,FHRS,FALSE,155 - 157 Muirhead Avenue East,,Liverpool,Liverpool,L11 1EQ,,-2.9106561,53.4402696
521533,PI/000099692,West Derby Conservative Club,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,28/03/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,36 Mill Lane,West Derby,Liverpool,Liverpool,L12 7JB,,-2.9105866,53.4318541
1339520,79444,Shirin Cafe,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,573 Prescot Road,Old Swan,Liverpool,Liverpool,L13 5UX,TRUE,-2.9105664,53.4140024
1281126,78596,Marmaris,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,221 Lower House Lane,,Liverpool,Liverpool,L11 2SF,TRUE,-2.9105549,53.4479801
908808,PI/000269426,Hare & Hounds,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,22/11/2016,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,9 West Derby Village,,Liverpool,Liverpool,L12 5HJ,,-2.9104989,53.4326818
1094205,PI/000273490,Nabzys Chicken And Pizza,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,22/10/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,223 Lower House Lane,,Liverpool,Liverpool,L11 2SF,,-2.9104929,53.4478997
1294099,78929,Macello Meat House,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,12 - 14 West Derby Village,,Liverpool,Liverpool,L12 5HW,TRUE,-2.9104921,53.4330683
1381289,79922,Tso's Fish & Chips,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,163 Muirhead Avenue East,,Liverpool,Liverpool,L11 1EQ,TRUE,-2.9104537,53.4404304
902173,PI/000265129,The Lingmell Inn,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,30/08/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,174 Muirhead Avenue East,,Liverpool,Liverpool,L11 1EP,,-2.910453081,53.43967438
965978,PI/000270842,Alta Super News,Retailers - other,4613,5,fhrs_5_en-GB,14/11/2016,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,648 Prescot Road,Old Swan,Liverpool,Liverpool,L13 5XE,,-2.9104528,53.4136167
1244039,75498,Go Local,Retailers - other,4613,4,fhrs_4_en-GB,26/09/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,5,FHRS,FALSE,648C Prescot Road,Old Swan,Liverpool,Liverpool,L13 5XE,,-2.9104528,53.4136167
1316124,79222,Pinocchios,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,648A Prescot Road,Old Swan,Liverpool,Liverpool,L13 5XE,TRUE,-2.9104528,53.4136167
1381290,79923,Sizzlaz old swan,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,648 Prescot Road,Old Swan,Liverpool,Liverpool,L13 5XE,TRUE,-2.9104528,53.4136167
927891,PI/000264645,Den's Diner,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,16/02/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,10,FHRS,FALSE,227 Lower House Lane,,Liverpool,Liverpool,L11 2SF,,-2.9103708,53.4478198
496030,PI/000005677,Home Bargains,Retailers - other,4613,5,fhrs_5_en-GB,29/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,92 - 96 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DG,,-2.9103587,53.3873611
1244355,77925,Pips,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,05/03/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,87 Woolton Road,Wavertree,Liverpool,Liverpool,L15 6TB,,-2.9103368,53.3940848
497056,PI/000125097,Toby Carvery Stoneycroft,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,27/09/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,5,FHRS,FALSE,502 Queens Drive,West Derby,Liverpool,Liverpool,L13 0AS,,-2.9103334,53.4207099
499046,PI/000253518,Freddys Chicken,Takeaway/sandwich shop,7844,2,fhrs_2_en-GB,26/04/2021,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,15,10,10,FHRS,FALSE,577 Prescot Road,Old Swan,Liverpool,Liverpool,L13 5UX,,-2.9103265,53.4140402
497603,PI/000191184,St Edwards College,School/college/university,7845,5,fhrs_5_en-GB,02/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,St Edwards College North Drive,Sandfield Park,Liverpool,Liverpool,L12 1LF,,-2.9102859,53.4248271
1219377,PI/000273475,Three Js Together Cafe,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,18/12/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,5,FHRS,FALSE,91 Woolton Road,Wavertree,Liverpool,Liverpool,L15 6TB,,-2.9102757,53.3940403
716083,PI/000263458,St John Bosco,School/college/university,7845,5,fhrs_5_en-GB,24/06/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,St John Bosco Arts College Storrington Avenue,,Liverpool,Liverpool,L11 9DQ,,-2.910229921,53.45107651
845509,PI/000267595,Sangha News,Retailers - other,4613,5,fhrs_5_en-GB,06/01/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,229 Lower House Lane,,Liverpool,Liverpool,L11 2SF,,-2.9101872,53.4476863
622232,PI/000226134,Tesco,Retailers - supermarkets/hypermarkets,7840,5,fhrs_5_en-GB,05/06/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,"Tesco Express, 22 Mill Lane",West Derby,Liverpool,Liverpool,L12 7JB,,-2.910161,53.4320409
622237,PI/000247936,Go Local,Retailers - other,4613,5,fhrs_5_en-GB,07/11/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,95 Woolton Road,Wavertree,Liverpool,Liverpool,L15 6TB,,-2.9101517,53.3940871
1281114,78556,Captains-Fish-and-Chips,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,585 Prescot Road,Old Swan,Liverpool,Liverpool,L13 5UX,TRUE,-2.9101486,53.4141674
496726,PI/000095417,Bennetts,Retailers - other,4613,5,fhrs_5_en-GB,22/06/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,231 Lower House Lane,,Liverpool,Liverpool,L11 2SF,,-2.9101106,53.447624
498757,PI/000247820,The Square,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,27/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,0,FHRS,FALSE,104 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DG,,-2.9100351,53.386995
1219361,832805,Acropolis,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,10/01/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,7A West Derby Village,,Liverpool,Liverpool,L12 5HJ,,-2.9100164,53.4326405
1363605,79672,Phi,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"Unit 2, 7 West Derby Village",,Liverpool,Liverpool,L12 5HJ,TRUE,-2.9100164,53.4326405
1243780,71694,Phi Thai,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,06/04/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,5,FHRS,FALSE,"Unit 2, 7 West Derby Village",,Liverpool,Liverpool,L12 5HJ,,-2.9100164,53.4326405
496727,PI/000095421,Oriental,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,01/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,10,FHRS,FALSE,235 Lower House Lane,,Liverpool,Liverpool,L11 2SF,,-2.9100035,53.4475439
496797,PI/000099669,Almond,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,08/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,0,5,FHRS,FALSE,16 - 18 Mill Lane,West Derby,Liverpool,Liverpool,L12 7JB,,-2.9099735,53.4321405
963209,PI/000270449,Aldi,Retailers - supermarkets/hypermarkets,7840,5,fhrs_5_en-GB,08/02/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"Aldi, 249 St Marys Road",,Liverpool,Liverpool,L19 0NE,,-2.9099457,53.358475
1350723,79624,The Village Chippy,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,5 West Derby Village,,Liverpool,Liverpool,L12 5HJ,TRUE,-2.909895,53.4325965
1137870,PI/000243920,The Book,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,13/05/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,8 Mill Lane,West Derby,Liverpool,Liverpool,L12 7JB,,-2.9098902,53.4323718
1243911,71842,Total Produce UK,Distributors/Transporters,7,5,fhrs_5_en-GB,28/01/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,1 Electric Avenue,,Liverpool,Liverpool,L11 0EN,,-2.9098511,53.4608215
496796,PI/000099663,D A Nicholson,Retailers - other,4613,4,fhrs_4_en-GB,26/09/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,10,5,FHRS,FALSE,6 Mill Lane,West Derby,Liverpool,Liverpool,L12 7JB,,-2.909846,53.4324171
498994,PI/000251712,West Derby News,Retailers - other,4613,5,fhrs_5_en-GB,05/06/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,2 - 4 Mill Lane,West Derby,Liverpool,Liverpool,L12 7JB,,-2.9098315,53.4324441
497668,PI/000212750,Bargain Booze,Retailers - other,4613,5,fhrs_5_en-GB,05/06/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,1 - 3 West Derby Village,,Liverpool,Liverpool,L12 5HJ,,-2.9097885,53.4325433
1243654,71437,Churrasco Grill Restaurant,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,19/08/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"Unit 1, 7 West Derby Village",,Liverpool,Liverpool,L12 5HJ,,-2.9097885,53.4325433
1243656,71484,Booker News & Cards,Retailers - other,4613,5,fhrs_5_en-GB,01/08/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,45 Booker Avenue,,Liverpool,Liverpool,L18 4QZ,,-2.9097515,53.3694689
752293,PI/000256833,The Hunting Lodge,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,10/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,8 West Derby Village,,Liverpool,Liverpool,L12 5HW,,-2.9097394,53.4330651
1344218,79579,Derek's,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,47A Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DA,TRUE,-2.9096846,53.3874831
498851,PI/000248403,M.Ray Ltd,Retailers - other,4613,5,fhrs_5_en-GB,22/11/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,116 - 118 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DG,,-2.909577,53.3866659
919799,PI/000120809,Home Bargains,Retailers - other,4613,5,fhrs_5_en-GB,09/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,599 - 607 Prescot Road,Old Swan,Liverpool,Liverpool,L13 5XA,,-2.909484,53.4144594
496033,PI/000005715,B Shrigley & Son,Retailers - other,4613,5,fhrs_5_en-GB,22/02/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,124 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DG,,-2.90947,53.3865858
673752,PI/000262076,Vanilla,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,29/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,10,FHRS,FALSE,662 Prescot Road,Old Swan,Liverpool,Liverpool,L13 5XE,,-2.9094357,53.4138941
496034,PI/000005723,Adams Apple,Retailers - other,4613,5,fhrs_5_en-GB,20/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,132 - 134 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DG,,-2.9094074,53.3864695
1244000,71956,The Butchers Cafe and Bar,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,10/12/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,10,FHRS,FALSE,51 Booker Avenue,,Liverpool,Liverpool,L18 4QZ,,-2.9093782,53.3695796
496035,PI/000005727,Clarkes Butchers,Retailers - other,4613,5,fhrs_5_en-GB,28/03/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,136 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DG,,-2.9093467,53.3864429
496819,PI/000101264,Costa@Tesco,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,23/01/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,"Costa Cafe, Tesco Supermarket Mather Avenue",Mossley Hill,Liverpool,Liverpool,L18 6HF,,-2.909312963,53.38130951
1052404,PI/000273058,Elior UK,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,16/05/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,10,FHRS,FALSE,Tesco Supermarket Mather Avenue,Mossley Hill,Liverpool,Liverpool,L18 6HF,,-2.9093125,53.3813106
498024,PI/000237047,Tesco Stores Ltd,Retailers - supermarkets/hypermarkets,7840,5,fhrs_5_en-GB,24/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,Tesco Supermarket Mather Avenue,Mossley Hill,Liverpool,Liverpool,L18 6HF,,-2.9093125,53.3813106
1244324,77811,Salt & Pepper House,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,53 Booker Avenue,,Liverpool,Liverpool,L18 4QZ,TRUE,-2.9092874,53.3695533
1034649,PI/000272465,Fika,Restaurant/Cafe/Canteen,1,1,fhrs_1_en-GB,09/11/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,5,20,FHRS,FALSE,131 Woolton Road,Wavertree,Liverpool,Liverpool,L15 6TB,,-2.9092511,53.3939492
497017,PI/000120820,The Banana Bunch,Retailers - other,4613,5,fhrs_5_en-GB,08/02/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,611 Prescot Road,Old Swan,Liverpool,Liverpool,L13 5XA,,-2.9092381,53.4145069
521613,PI/000191187,Ci Edwardian Association,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,23/03/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,Bishops Court North Drive,Sandfield Park,Liverpool,Liverpool,L12 1LD,,-2.9092285,53.426263
496795,PI/000099659,Sefton Arms Hotel,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,07/08/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,1 Mill Lane,West Derby,Liverpool,Liverpool,L12 7HX,,-2.9092074,53.4321163
945432,PI/000269962,Maray,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,24/05/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,57 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DA,,-2.9091813,53.3871453
1243511,17930,BARGAIN BOOZE,Retailers - other,4613,5,fhrs_5_en-GB,01/08/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,55 Booker Avenue,,Liverpool,Liverpool,L18 4QZ,,-2.9091693,53.3696531
934354,PI/000269985,Shanghai Garden,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,18/01/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,144 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DH,,-2.9090555,53.3861845
1041804,PI/000272688,Fung Lok,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,18/01/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,5,FHRS,FALSE,55 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DA,,-2.909028053,53.38700104
927924,PI/000269990,Three Piggies Alehouse & Canteen,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,07/11/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,79 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DA,,-2.909028053,53.38700104
496025,PI/000005636,Lefteris,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,15/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,63 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DA,,-2.9090279,53.3870027
1026045,PI/000272163,Shang Hai House,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,14/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,10,10,FHRS,FALSE,"9, The Parade Northway",,Liverpool,Liverpool,L15 7JU,,-2.9090219,53.4050702
496027,PI/000005638,Domino's Pizza,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,27/02/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,0,FHRS,FALSE,65 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DA,,-2.9089966,53.386949
1339538,79518,Sayers,Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,152 - 154 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DH,TRUE,-2.908917904,53.38607025
498877,PI/000248726,Oddbins,Retailers - other,4613,5,fhrs_5_en-GB,29/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,0,0,FHRS,FALSE,156 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DH,,-2.9089177,53.3860687
1038863,PI/000272657,Hurst Brothers,Distributors/Transporters,7,5,fhrs_5_en-GB,28/01/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,5 Electric Avenue,,Liverpool,Liverpool,L11 0EN,,-2.9088509,53.4610993
963213,PI/000270668,McColls,Retailers - supermarkets/hypermarkets,7840,4,fhrs_4_en-GB,05/01/2021,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,10,0,FHRS,FALSE,"Co Operative Food Supermarket, 7 - 8, The Parade Northway",,Liverpool,Liverpool,L15 7JU,,-2.908807993,53.4048996
497632,PI/000201240,Northway Newz,Retailers - other,4613,5,fhrs_5_en-GB,23/01/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"2, The Parade Northway",,Liverpool,Liverpool,L15 7JU,,-2.9088077,53.404901
706195,PI/000263169,The Parade Tandoori,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,27/06/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,"5, The Parade Northway",,Liverpool,Liverpool,L15 7JU,,-2.9087892,53.4047394
912535,PI/000267612,The Ale House,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,05/09/2016,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,674 - 676 Prescot Road,Old Swan,Liverpool,Liverpool,L13 5XG,,-2.9087778,53.4140879
496028,PI/000005644,Bargain Booze,Retailers - other,4613,5,fhrs_5_en-GB,11/10/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,69 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DA,,-2.9087671,53.386762
496039,PI/000005744,Iceland,Retailers - supermarkets/hypermarkets,7840,5,fhrs_5_en-GB,21/11/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,158 Allerton Road,Mossley Hill,Liverpool,Liverpool,L18 2DH,,-2.9087628,53.3858541
